lambda1,lambda2,lambda3,sensitivity_norm
0.07528466659439677,0.2162071407231485,0.7085081926824548,0.1361039547278685
0.07801886486308753,0.8372237840273691,0.08475735110954333,3.569160594735501
0.017752400114947168,0.7219011680226995,0.2603464318623533,2.2237740280956104
0.30868831753191794,0.15903780339574092,0.5322738790723411,0.12317879176170819
0.07341689560581655,0.05831407900299389,0.8682690253911896,0.1507726926189406
0.17381330140439713,0.28810137718095946,0.5380853214146433,0.22912701455837564
0.11376141148595807,0.03651056729685863,0.8497280212171834,0.11680986013252938
0.32717243021454623,0.3132920769818803,0.3595354928035735,0.3159805736398885
0.42107958966304765,0.006863573663435576,0.5720568366735169,0.04513260200757647
0.5232739784061232,0.12863418341003738,0.3480918381838393,0.1258933167482138
0.2710821688633202,0.4198712303301336,0.30904660080654617,0.6511021997774419
0.3924946046367482,0.4747885889136935,0.13271680644955824,2.0650243026307584
0.5717423747675673,0.2815767775188237,0.14668084771360898,0.36088159118789104
0.33435377635594615,0.17793360665602215,0.4877126169880317,0.17952673692511173
0.4355895992483277,0.3105591918192115,0.2538512089324609,0.45608716486446377
0.24179965567290057,0.3588812239230485,0.39931912040405093,0.38216879359169487
0.18173738398050954,0.41777135272466376,0.40049126329482676,0.4330834053254785
0.10506144785020312,0.6579102747145399,0.23702827743525687,1.4528540511895172
0.1176205523847688,0.5775502987283913,0.30482914888684004,0.8963094549562446
0.28279605226988164,0.5656889063490056,0.1515150413811126,1.9283742345043569
0.36946499980406383,0.3463506625657638,0.28418433763017237,0.3434397794645038
0.6042443558918592,0.08508824027852929,0.31066740382961144,0.04211497727724069
0.13096993743258892,0.35481674860158613,0.5142133139658249,0.24853805969310938
0.11620941504210494,0.39253591973143526,0.49125466522645983,0.21625065667615462
0.0012253976247956866,0.9022131592952649,0.09656144307993939,1.7981508759804194
0.05305547472408644,0.05679222517729186,0.8901523000986217,0.15771807950727967
0.5963846852346365,0.19289245290593204,0.21072286185943157,0.16672697515869692
0.05014097013703611,0.8674782562025929,0.08238077366037112,1.9276975310588258
0.8344447973594895,0.02378049191164816,0.14177471072886247,2.395470357731964
0.7148822782722444,0.2185901779033004,0.06652754382445521,0.3785188997786675
0.24263548397315118,0.36635131512321817,0.3910132009036306,0.31763446058350564
0.13334897446813992,0.625346872850417,0.24130415268144315,1.7939674264534435
0.8837823555643838,0.10962639912975325,0.006591245305862928,2.568906666306831
0.6132424989077192,0.23560103008794506,0.15115647100433574,0.2932036932917491
0.23503482458176694,0.25666293028950715,0.5083022451287258,0.18954950661810274
0.30938549332862186,0.646485826182066,0.04412868048931213,1.77662230936283
0.09874072872934164,0.4505939482390546,0.4506653230316038,0.5427871768913316
0.03086304471764495,0.4683687501718976,0.5007682051104574,0.34125013105107077
0.4992681708023379,0.2541796066944935,0.24655222250316863,0.1558585638943504
0.006609376493480042,0.8371559559689925,0.15623466753752746,1.0510300371945644
0.5180950505086446,0.39528574296141167,0.0866192065299438,2.2180292320297554
0.3724770698241869,0.4421190167939694,0.18540391338184362,1.0467084025789257
0.44684857530226735,0.4369375765572819,0.11621384814045069,1.442456356253428
0.14924745217592494,0.1744424072803129,0.676310140543762,0.08074655604698538
0.07818167644856265,0.006131011998621189,0.9156873115528162,0.03730376491168345
0.38134802276335394,0.4811819099025501,0.13747006733409595,1.3527265526135726
0.23040769622285273,0.08730210429924465,0.6822901994779026,0.1700604771799021
0.17799419829931,0.27636409134351314,0.5456417103571768,0.17558212598400091
0.5136879028204098,0.2521002130385412,0.23421188414104901,0.3057758129743795
0.20861185773886465,0.47892320893017243,0.312464933330963,0.9105355942252734
0.07267004919446157,0.10101844554593341,0.8263115052596051,0.20825042507967528
0.3364551552197648,0.09698379272350693,0.5665610520567282,0.1438861208282872
0.5608016638285884,0.03945567494740164,0.3997426612240101,0.08184145479044722
0.5619981570825827,0.034336441536428945,0.40366540138098833,0.07840540614730049
0.08838234000784703,0.4248268086309338,0.48679085136121913,0.4974317960138256
0.6736397807504393,0.04046289037058724,0.28589732887897334,1.0138384574588484
0.03295628426217103,0.7056960435156351,0.2613476722221939,2.624297829991821
0.20024851720975134,0.2826165258878936,0.5171349569023551,0.21810598689037658
0.24224668299823396,0.07157783302786255,0.6861754839739036,0.1301249070546398
0.3576253874093537,0.26096698111367655,0.38140763147696977,0.22870655140946788
0.06223321866140501,0.16416571945091496,0.77360106188768,0.18918436782677422
0.008273093927479517,0.04004932736428552,0.9516775787082349,0.07906222661206092
0.07694690874178418,0.8094815538335626,0.1135715374246532,4.01522405939209
0.937993545227404,0.04059536624190122,0.021411088530694705,2.303716133728049
0.5883722820154403,0.3112915836189861,0.10033613436557348,0.4416283891626239
0.3988224094685315,0.2338288093119706,0.36734878121949793,0.24321943922958256
0.5364706060779207,0.018563307589567975,0.4449660863325114,0.07436887313303263
0.5839805942401175,0.04933344934703687,0.36668595641284557,0.07942156439249778
0.16230175957207243,0.3032657654182345,0.534432475009693,0.18239131445063486
0.014418894751747674,0.06803516641944385,0.9175459388288085,0.10957387852651677
0.23367476526833209,0.3269622544048996,0.4393629803267683,0.3489613323165378
0.37877361924634884,0.42121716803973397,0.20000921271391728,0.7826046724836728
0.40143325483291653,0.07555937122958331,0.5230073739375003,0.11780092721669597
0.3022855927789803,0.059404101284680634,0.638310305936339,0.05571340511180882
0.28020199235977145,0.23655262759233653,0.48324538004789197,0.1591367296812259
0.03880284596671985,0.21850074120880425,0.742696412824476,0.19720803578317989
0.05947429621508823,0.13110029685449615,0.8094254069304156,0.16404959742020062
0.2522280439735698,0.3619493021043022,0.38582265392212806,0.23995149434358706
0.0,0.0,1.0,0.015571625156904332
0.13635745820720832,0.08775515466516529,0.7758873871276265,0.08243859758040264
0.6966902822324997,0.24092299009671833,0.06238672767078185,0.5487852862567312
0.3948922965368776,0.005524363875968685,0.5995833395871537,0.050436902749285674
0.1895191873336733,0.21489651518100866,0.5955842974853182,0.10820830427507228
0.052142744764815306,0.4062471941036141,0.5416100611315706,0.6064483948126748
0.013305893534861713,0.6260982065007659,0.36059589996437247,1.1399802122308238
0.30881938661189867,0.6548951025011889,0.03628551088691244,1.53366443530829
0.18292256718074199,0.4233217082426232,0.3937557245766347,0.5838323078217013
0.551995041389581,0.4078254910373422,0.04017946757307665,0.8384303713270977
0.1898240567222517,0.42419230222203924,0.38598364105570904,0.42066261928900917
0.2746527142562137,0.6455827583810893,0.07976452736269699,2.332478348420574
0.36065417296918995,0.3658588992495825,0.2734869277812275,0.6031964338552388
0.5938083737705332,0.12780437537717135,0.27838725085229543,0.09799272171461011
0.3674931726069405,0.3552217535114841,0.27728507388157536,0.5305190331007573
0.09513707244203588,0.10468638811972134,0.8001765394382427,0.11655835207916775
0.07276272158364065,0.4038089552767194,0.52342832313964,0.4453710134169962
0.19489768782664574,0.2555701571423661,0.5495321550309882,0.15859031373041604
0.06827561345825882,0.6044062974185516,0.3273180891231896,2.016584235843772
0.606969055159496,0.2756718761165994,0.11735906872390459,0.3027220483245764
0.6934132682191331,0.16451102695673758,0.1420757048241294,0.1250154658060697
0.48458498526299354,0.3600442189981759,0.15537079573883059,0.9873524746683501
0.0773479533576555,0.26874276867181435,0.6539092779705302,0.20871597641723616
0.17504158305510586,0.4270955178385694,0.3978628991063247,0.6380269673838432
0.30608244431901577,0.27256717647344897,0.4213503792075353,0.12720047690285435
1.0,0.0,0.0,1.0604083868466194
0.5843743854155767,0.14929937129282445,0.26632624329159876,0.2076699947555788
0.1736037132667422,0.4144794806487819,0.41191680608447595,0.29471408651129005
0.3046061648450389,0.673366941924717,0.02202689323024411,2.4830703477915064
0.1592240409723452,0.1316518214144897,0.7091241376131651,0.10216342760034987
0.38342241213533146,0.4222827779257267,0.1942948099389419,0.377516831521189
0.26059505912539505,0.4653485734013655,0.27405636747323947,0.9432105709097302
0.018614715036902214,0.9193191156874516,0.062066169275646066,2.2363674103154145
0.5416787035475852,0.1949923629028764,0.26332893354953846,0.21590521292614026
0.10566501155286986,0.015073329126052843,0.8792616593210774,0.054011231391407254
0.05242178446197613,0.2833059582530147,0.6642722572850092,0.1852011061277175
0.5923823905749177,0.22446891006102787,0.1831486993640543,0.17578410911482698
0.199249974492815,0.48141274191569056,0.3193372835914945,0.7273716945954996
0.5296141026255535,0.04193138638791432,0.42845451098653214,0.0979212087118378
0.1507412024933635,0.7343426246222667,0.11491617288436962,2.1034152200614127
0.7263611465898608,0.04831241487924104,0.22532643853089812,1.0390471977063926
0.5122244553387757,0.1498125988489303,0.3379629458122941,0.10496519265597358
0.04748066761241393,0.8221933814414532,0.13032595094613308,2.759337437688636
0.8743821862725282,0.07477271808005004,0.05084509564742164,2.788071489190485
0.6166047320965548,0.2811228518326255,0.10227241607081974,0.4515820874861141
0.07648477035131376,0.46880215521417784,0.4547130744345085,0.6442697036239483
0.8208973926927277,0.045988519764778274,0.13311408754249404,2.1622107290499417
0.027156772690235916,0.44541932958247626,0.5274238977272878,0.23345245692842517
0.04548362787169905,0.574665229845269,0.3798511422830319,0.7306461066253795
0.7313709515234492,0.11847816525429385,0.15015088322225695,0.07836475389289425
0.15582036875274383,0.793048634051618,0.05113099719563832,4.513874728680456
0.1947292256809507,0.16490146632952132,0.6403693079895281,0.08700365441595624
0.5725586181818033,0.07766679256302485,0.34977458925517174,0.09603834100948767
0.3042499484083742,0.23623236890767188,0.45951768268395393,0.23175918645333055
0.6458522904337993,0.33980586552476005,0.014341844041440736,0.6904219127417157
0.31091393591149413,0.27658194107015527,0.41250412301835065,0.1899503870954605
0.49034220902429626,0.17965772011072345,0.3300000708649802,0.1726822703938839
0.11209013078184364,0.13486013429124905,0.7530497349269073,0.1956774173354155
0.3135475082229442,0.4109019221558553,0.27555056962120045,0.6897177336959356
0.8309497786153325,0.15384965538320974,0.015200566001457737,0.06375968754367348
0.12276286503369246,0.2765112163037113,0.6007259186625963,0.3190809563687993
0.5229511084999838,0.07547003081963946,0.4015788606803767,0.18614215620001012
0.524042604205793,0.02438708735457075,0.4515703084396363,0.05829147187632704
0.19426147257226695,0.44550710583387215,0.36023142159386096,0.5331420038567272
0.1363831068823245,0.621368608587154,0.24224828453052155,1.2057281028121105
0.22171380165726975,0.24545175899902583,0.5328344393437043,0.2395661929675848
0.8420866348293956,0.015887834599695453,0.14202553057090894,0.7612149181177541
0.2993017631851798,0.34993611010547243,0.35076212670934775,0.40899260382731845
0.1257790184644076,0.06960641717277831,0.8046145643628141,0.1557168704548469
0.13771688897714002,0.6597437135314741,0.20253939749138586,2.383531224367972
0.15461444813931896,0.5037940032052591,0.34159154865542196,0.9385513521990912
0.058756002649023586,0.8929094762051483,0.0483345211458282,3.235729437576309
0.04634476337972595,0.8077394947280985,0.14591574189217557,3.340966780009747
0.5877994033958305,0.09700745663693393,0.31519313996723547,0.09293730741708649
0.3004631099034845,0.35185129272979887,0.3476855973667165,0.18392857651596342
0.7320192486284826,0.10712784915322965,0.16085290221828785,0.07404385282391927
0.4550309554205616,0.5375797270880408,0.007389317491397603,1.369476760199098
0.14667155235276072,0.580518039526759,0.27281040812048046,2.182203273344629
0.29283100237914833,0.6098095921546375,0.09735940546621412,1.010336835286985
0.6759484849552224,0.2833374142170219,0.04071410082775568,1.3742189528667441
0.04471919040041722,0.5333788391005194,0.4219019704990633,0.5537684133124612
0.2313988250938484,0.521951048176365,0.24665012672978673,0.9805773409030227
0.269740396841228,0.014287310493591611,0.7159722926651803,0.049475373915744816
0.5222837656251132,0.25310505350308926,0.22461118087179746,0.2678699138626853
0.2949190342492506,0.09999944421244071,0.6050815215383086,0.19230004225275182
0.1862678965978748,0.8056153421851399,0.008116761216985267,2.8448826212644427
0.25906738053082246,0.563081295008324,0.17785132446085353,1.4787398379402232
0.913624282031092,0.013433941718042833,0.0729417762508652,1.1345074143531089
0.7140750344071772,0.1961086101195081,0.08981635547331482,0.12999271682002844
0.7091953244320468,0.1177681477668078,0.17303652780114537,0.04482231699904539
0.23091254471488823,0.07447426231124275,0.6946131929738691,0.16619673005041719
0.11504598859521105,0.7887131531906623,0.09624085821412663,2.5360348673972504
0.4175805114600996,0.3560510222041016,0.2263684663357987,0.7162762100128098
0.32596968326963865,0.2577037407232204,0.41632657600714096,0.1926359886580025
0.3275242079719736,0.2762633158787928,0.39621247614923355,0.25139885074599855
0.010225509427788042,0.13073811274480934,0.8590363778274026,0.10509851442805584
0.007522686328728644,0.04183253395301312,0.9506447797182581,0.042454098274093605
0.6708591575304658,0.285852014863784,0.0432888276057502,1.1665082391912787
0.3309490205406736,0.10948381028003872,0.5595671691792877,0.10516941550743135
0.17776796524975574,0.756658959223543,0.06557307552670132,3.674631176675626
0.15524167009914272,0.09564382925420067,0.7491145006466567,0.105182176942328
0.33432282572359606,0.4611090794096139,0.20456809486678998,1.1256763803391479
0.12620555339016534,0.6611155290898313,0.21267891752000354,1.3035407358119626
0.6970492444025007,0.06901530807053442,0.23393544752696488,0.429647906452818
0.7939779026865199,0.09528466339302451,0.11073743392045561,0.8468643308821955
0.6958753562467694,0.16582115477006454,0.13830348898316602,0.1611505641896346
0.4151869352717922,0.07846756146641586,0.5063455032617921,0.12714110302726397
0.0011550778289898566,0.479588971680902,0.5192559504901082,0.34985569087227025
0.07853938058893231,0.5066954048312655,0.41476521457980225,0.5544722011675004
0.945470616663796,0.010663854478605033,0.04386552885759893,1.414516759848699
0.34028477797468376,0.2616952752438562,0.3980199467814601,0.15843595261315813
0.23243542512496215,0.543070222395471,0.22449435247956703,1.557268486921944
0.4947162777296672,0.31720115302990415,0.18808256924042857,0.6946467052226851
0.05022900389059221,0.8994044452498158,0.05036655085959208,2.3962227219659913
0.09718974342875478,0.4169940350302472,0.48581622154099796,0.5278279152280448
0.026793209859666177,0.5187002401657239,0.4545065499746099,0.5843829662810436
0.7812907219427975,0.12802833338140904,0.09068094467579339,0.14846937050294873
0.02984725108688551,0.8685564131276219,0.10159633578549264,2.3028411678606155
0.031093082931491704,0.8779603213486429,0.09094659571986544,2.251463682757528
0.09706926565520739,0.4970568167259547,0.40587391761883795,0.9332874914340343
0.22184282923957035,0.7391498833795475,0.03900728738088214,2.244794083558054
0.006172652300209242,0.4023793596410365,0.5914479880587542,0.13039751435378727
0.17884920990789158,0.6194976750830661,0.20165311500904234,1.7895959151510383
0.27858320497548006,0.09943440624866424,0.6219823887758557,0.09709009192167939
0.4053588279751951,0.5559037175096555,0.03873745451514952,1.1305774233822847
0.0789058627815341,0.4630513488969937,0.4580427883214722,0.9610494176943137
0.12878422674474257,0.23042952041293746,0.6407862528423199,0.14361091596535752
0.6194209977589413,0.08564386674268261,0.29493513549837613,0.15218407783360063
0.859722617210408,0.12788410869487976,0.012393274094712112,0.8808182778585314
0.21390696225999842,0.46589201309946193,0.3202010246405396,1.5245184933577902
0.0833780187042313,0.12985933205815448,0.7867626492376143,0.11993132746784055
0.2615364168455028,0.3054505605365957,0.43301302261790153,0.19706309936190222
0.3329405441073185,0.2371067738557196,0.4299526820369618,0.22870326142375358
0.4059955812767315,0.2919597349808805,0.30204468374238796,0.27222600816492554
0.08383947332767729,0.5508366593532169,0.36532386731910577,0.9113198904176407
0.6583272995636739,0.22734420625245894,0.11432849418386713,0.4307772711767427
0.16300529003718184,0.7551098342805408,0.0818848756822774,3.0247892985489533
0.27086561256971026,0.10235625193617826,0.6267781354941114,0.058862532804101045
0.21395531842792898,0.026219895757770166,0.7598247858143009,0.10771058846343848
0.7920052541885527,0.07850913253706908,0.12948561327437813,1.4621966869474838
0.1346466849279396,0.005656920807904104,0.8596963942641562,0.05844172814453345
0.620631916577362,0.16358303440336,0.21578504901927797,0.13573564374240213
0.2629739645229136,0.4111197269383156,0.3259063085387708,0.5566278254799242
0.046075362795585884,0.3659082519855715,0.5880163852188426,0.2733124972611188
0.05682990043267443,0.8574181303167165,0.08575196925060903,3.5618033739891275
0.15957726095855268,0.4018754335719165,0.43854730546953086,0.5784042689434259
0.48852346553024667,0.12232856053122619,0.3891479739385271,0.16778940898243738
0.4388588379662765,0.008651195864775144,0.5524899661689485,0.052226066784600074
0.006853890381251344,0.045802057866434376,0.9473440517523142,0.07452468144640635
0.6460713181152502,0.006595729525098045,0.3473329523596519,0.9650302585515936
0.3735827909253335,0.36133189037871555,0.26508531869595103,0.5608611402139458
0.3568811614533699,0.17359309024962763,0.4695257482970026,0.107443025575219
0.4617858096535706,0.15724714390857525,0.38096704643785423,0.24331999298667217
0.5954454766595899,0.012834263803593836,0.3917202595368162,0.06305161224017033
0.5615217398909447,0.10741680751888906,0.3310614525901663,0.1361679911359348
0.2999690788543014,0.40015506491563285,0.2998758562300657,0.27043580338440487
0.09216548574599534,0.3171105269152001,0.5907239873388047,0.18474455821570443
0.25611872335813696,0.4949278963325245,0.2489533803093385,1.13521599548108
0.2358367254690837,0.7490421201613712,0.015121154369545189,2.045887240194804
0.17134091434177798,0.3839550066217755,0.44470407903644654,0.42894505793637777
0.39929250043705206,0.030526352515848204,0.5701811470470998,0.1513963511855813
0.22575653514647634,0.5096548733528763,0.2645885915006474,1.0423200549747653
0.4620117851637069,0.14972796454191015,0.38826025029438294,0.08437999995870936
0.6245546499696015,0.32061223308843434,0.05483311694196417,0.8493321247378371
0.2264865861566067,0.7059961542659732,0.06751725957742016,2.2496916835916783
0.7243914770483376,0.03580874563587296,0.23979977731578941,0.7000732429105182
0.4372890234755382,0.31529798999459946,0.2474129865298624,0.17859110030888986
0.33081892688898007,0.6337447622482504,0.03543631086276959,2.0236250202385735
0.4234153718152097,0.5756676830433853,0.0009169451414050257,1.6796494922351064
0.27715525547812647,0.23402266027467822,0.4888220842471953,0.18946230931264096
0.8382316195018575,0.14358899729505126,0.01817938320309102,0.15924429708245194
0.47236809310535816,0.32893299095357115,0.19869891594107075,0.7056097719417824
0.5928923897685667,0.1481629036219042,0.258944706609529,0.10922673863885425
0.7232676560526574,0.0712528340369061,0.20547950991043645,0.056697404640665174
0.09309205878435774,0.5577407737192792,0.349167167496363,1.5817065495187677
0.4051835761332922,0.568946982793966,0.025869441072741816,2.094666533006639
0.3518991313181027,0.39589422521167467,0.2522066434702227,0.8058733315190583
0.6199575855051567,0.12255947497639012,0.2574829395184532,0.17075118630878552
0.06495210081655972,0.21974960807195654,0.7152982911114838,0.0908756432843228
0.3176280882918439,0.5191449058090067,0.16322700589914932,2.457387949658694
0.04889367522422058,0.5103498497269486,0.44075647504883075,0.419317330382385
0.4656683702179441,0.18734757838116797,0.3469840514008879,0.23025070640837997
0.3516292005370178,0.184250717088773,0.4641200823742093,0.24510876463895254
0.22962812327604934,0.4285154628019208,0.34185641392202987,0.2768948224154704
0.2568957583971395,0.16488137129632793,0.5782228703065326,0.21121757597022828
0.05094531352057247,0.6529108943836527,0.2961437920957749,2.543735910533098
0.5772097081823676,0.33076922342873116,0.09202106838890123,1.9056748479584793
0.45289733837606544,0.05438436558775899,0.4927182960361755,0.08654687985709154
0.6319202444478005,0.15382781947737426,0.21425193607482526,0.19614060241156916
0.48305352667751167,0.06529764590572772,0.4516488274167606,0.1464009736207512
0.16725603156760188,0.3083451254163016,0.5243988430160966,0.16649787901368535
0.1665335636224271,0.4436086888891165,0.3898577474884564,0.34941193516061503
0.7165803781980137,0.06234568725445396,0.2210739345475324,0.1054229911791972
0.6459594425471948,0.15594339936794638,0.19809715808485878,0.22191555041992078
0.19628635885068832,0.1433080294733003,0.6604056116760114,0.09241610001676666
0.11222051640259441,0.4755134409327973,0.4122660426646083,0.443314159411248
0.08642843561503356,0.18586995873283924,0.7277016056521273,0.17135743217139018
0.4273761006714577,0.4180059052948511,0.15461799403369123,0.8444105248522996
0.29584220646390735,0.17746261076483,0.5266951827712626,0.27120290061000585
0.6731474443386496,0.236939658507458,0.0899128971538925,0.5024490845587003
0.6099433165348348,0.03012316155739189,0.35993352190777317,0.3869537872505321
0.08830354087827982,0.8662340001219359,0.045462458999784246,2.1867653333926653
0.1913857584842013,0.3184105947687547,0.490203646747044,0.16026390695493384
0.10220117789833437,0.37307681987939545,0.5247220022222702,0.3281333455727374
0.027508935014402696,0.7413667368614173,0.2311243281241799,2.128956462511627
0.08759719045441063,0.49575536208234594,0.41664744746324345,0.7578325937798223
0.6696719295542122,0.07460076570052947,0.25572730474525834,0.09418083792329941
0.06747497150529502,0.6603440771077916,0.27218095138691345,1.501667293050118
0.026897852043965796,0.49685741103152464,0.47624473692450947,0.32340201801189883
0.5,0.0,0.5,0.07274778751106925
0.7593865998768435,0.20236539297498668,0.03824800714816977,0.3634722357471571
0.496765327410561,0.417562315927315,0.08567235666212397,2.387583989255543
0.35043310016312745,0.5889358566634275,0.06063104317344503,1.9406913193974717
0.6125750103144655,0.21873506592017875,0.16868992376535577,0.37998937705691166
0.6033954778741395,0.10152837090116944,0.29507615122469105,0.1571019332695966
0.43724471812460974,0.28543408193743586,0.27732119993795445,0.1921456774360039
0.3042539354781363,0.572989803847407,0.12275626067445655,1.1638205669683153
0.14770785280511178,0.3356450160858036,0.5166471311090847,0.2987775476998304
0.2069781769542664,0.6683988683968576,0.1246229546488761,2.3080448840713874
0.25372273902480974,0.6592458909793342,0.08703136999585608,1.7659512454463433
0.09794798807164179,0.7891287153115957,0.1129232966167626,2.3177196643144526
0.0554371984164818,0.8776007893532751,0.06696201223024303,3.460671519705246
0.46942676751712065,0.05792590375930014,0.4726473287235791,0.15090802463595612
0.2392977827125729,0.5954144846598683,0.16528773262755875,2.352134679813754
0.010508637498895555,0.5628886062787123,0.4266027562223922,0.9460463063010265
0.7341186477712127,0.222782167374857,0.04309918485393033,0.5758492785491988
0.44848070142401014,0.35880921736540144,0.19271008121058836,1.0076175822586277
0.6565708286494901,0.05934304647829438,0.28408612487221546,0.05818017191052159
0.7053385349594894,0.27390757561703605,0.02075388942347453,1.1888202616341763
0.49782699353626586,0.3050754125271261,0.19709759393660803,0.3935800199084683
0.6944496843657124,0.18247495176166312,0.12307536387262455,0.09638683858566054
0.16022106349224008,0.5040001003961975,0.33577883611156234,0.4635952128201971
0.08289088259965746,0.29819714649376694,0.6189119709065757,0.28084558216968875
0.5463160781588056,0.11371902281208593,0.3399648990291084,0.16470635953336937
0.37874109907782133,0.5001803056226889,0.12107859529948983,1.6434425623484055
0.503608910572529,0.40996428351819725,0.08642680590927382,1.3677331688821925
0.11979624479021103,0.17708235213795964,0.7031214030718292,0.21570833377759074
0.16958050559387883,0.46130398217301943,0.3691155122331017,0.7940159077019495
0.22279861576528223,0.4732501515974812,0.30395123263723656,0.622158328603678
0.4495885761574864,0.14068090126831836,0.4097305225741954,0.19767310428366205
0.3102822697221396,0.6264254595661752,0.06329227071168521,1.1684593766071651
0.8311870634638935,0.04656358797107802,0.1222493485650285,2.9688565889689644
0.6039082287450412,0.2854823784544482,0.11060939280051049,0.407773063755493
0.3712222103337846,0.2591473377488133,0.3696304519174022,0.27507806636147625
0.0337797224365422,0.14533124006342146,0.8208890375000363,0.2244544268758394
0.3361647088022525,0.5163264383036987,0.14750885289404883,1.8092397996382306
0.011548365199531065,0.4255526008560449,0.562899033944424,0.24049026362136955
0.4914511866957652,0.3235940819633027,0.18495473134093218,0.6623326041064624
0.11953390577886247,0.1999492383205599,0.6805168559005776,0.20332312714460876
0.10798853704267136,0.5780805893830089,0.3139308735743197,2.300773856004569
0.38395474654568973,0.4562885315140191,0.1597567219402911,2.6151483915055325
0.2659290983355536,0.6674052741142057,0.06666562755024077,2.3625422297327896
0.7943852713417727,0.06740965591215364,0.13820507274607371,1.1642961821023898
0.19011025258625833,0.04512498292030353,0.7647647644934382,0.14495129278615174
0.7921742217841082,0.0962067521962189,0.11161902601967291,0.5030382137831612
0.5261107869438826,0.04315826137821665,0.43073095167790065,0.07764199022241518
0.06267860589019503,0.5561896862254343,0.3811317078843706,1.0008747606959323
0.827083191278375,0.08901268663836506,0.08390412208325984,1.2543927273570692
